session_id,point_name,frame_idx,phase,auto_x_px,auto_y_px,ref_x_px,ref_y_px,error_px,error_norm,error_m,error_visible_club_fraction,viewpoint,fps_bucket,resolution_bucket,quality_grade,motion_class,club,quality_note
57660e2f-8425-445f-bca0-17c6e557f1b0,stick_tip_1,213,downswing,154.91411976099155,277.04627680622843,142.0,256.0,24.692514181541366,0.01681358696150974,0.09563152355944297,0.09563152355944297,dtl,31-60,720-1080p,good,slow,unknown,
57660e2f-8425-445f-bca0-17c6e557f1b0,stick_tip_1,233,downswing,417.276648569635,878.6752270928298,418.0,880.0,1.5093907868353096,0.0010277719420053366,0.00557704081356786,0.00557704081356786,dtl,31-60,720-1080p,good,slow,unknown,
57660e2f-8425-445f-bca0-17c6e557f1b0,stick_tip_1,243,impact_region,549.2983978550258,945.2044951488896,553.0,935.0,10.855117672480052,0.007391449231204678,0.037765958156592165,0.037765958156592165,dtl,31-60,720-1080p,good,slow,unknown,
57660e2f-8425-445f-bca0-17c6e557f1b0,stick_tip_1,265,follow_through,233.92418683782603,315.8273808704807,236.0,325.0,9.40457027085653,0.00640374483222449,0.033905311053359054,0.033905311053359054,dtl,31-60,720-1080p,good,slow,unknown,
57660e2f-8425-445f-bca0-17c6e557f1b0,stick_tip_1,275,follow_through,97.27927940405749,45.47652269701289,165.0,174.0,145.273467006488,0.09891937502822286,0.5477123762895815,0.5477123762895815,dtl,31-60,720-1080p,good,slow,unknown,
57660e2f-8425-445f-bca0-17c6e557f1b0,stick_tip_1,285,follow_through,99.80154412284644,31.49133031689568,84.0,11.0,25.876309915101704,0.017619655244575053,0.09186126912030151,0.09186126912030151,dtl,31-60,720-1080p,good,slow,unknown,
7473617c-26a8-428f-9ba6-fc51dd7d2156,stick_tip_1,1,backswing,911.7407429079553,1609.605504963749,917.0,1611.0,5.44099270045008,0.00246991465384663,0.0077785873343103,0.0077785873343103,dtl,31-60,1080p+,medium,slow,iron,
7473617c-26a8-428f-9ba6-fc51dd7d2156,stick_tip_1,16,backswing,724.5893621267817,1233.291838537103,747.0,1221.0,25.560242262285783,0.011602959311867363,0.037311266854296955,0.037311266854296955,dtl,31-60,1080p+,medium,slow,iron,
7473617c-26a8-428f-9ba6-fc51dd7d2156,stick_tip_1,26,backswing,273.8178419970122,342.5757089961072,280.0,312.0,31.19443953958041,0.01416057833177556,0.04834282480037827,0.04834282480037827,dtl,31-60,1080p+,medium,slow,iron,
7473617c-26a8-428f-9ba6-fc51dd7d2156,stick_tip_1,46,transition,314.37073072214054,155.61243404847392,331.0,165.0,19.09604648113877,0.008668566129559314,0.033354767219827865,0.033354767219827865,dtl,31-60,1080p+,medium,slow,iron,
7473617c-26a8-428f-9ba6-fc51dd7d2156,stick_tip_1,47,downswing,305.24931102191084,159.93137397357253,299.0,147.0,14.362253343154945,0.006519681599937045,0.025236842358506217,0.025236842358506217,dtl,31-60,1080p+,medium,slow,iron,
7473617c-26a8-428f-9ba6-fc51dd7d2156,stick_tip_1,59,impact_region,840.0446006849629,1509.8747134040188,848.0,1520.0,12.87671568811116,0.005845328329304997,0.0243104673068302,0.0243104673068302,dtl,31-60,1080p+,medium,slow,iron,
7473617c-26a8-428f-9ba6-fc51dd7d2156,stick_tip_1,61,impact_region,889.3533658062262,1582.8668638428028,888.0,1547.0,35.89238806381676,0.016293191356981176,0.06776023758984702,0.06776023758984702,dtl,31-60,1080p+,medium,slow,iron,
7473617c-26a8-428f-9ba6-fc51dd7d2156,stick_tip_1,63,impact_region,581.007276348096,1132.3549141043598,573.0,1115.0,19.113071916478575,0.008676294750887995,0.03565133755252695,0.03565133755252695,dtl,31-60,1080p+,medium,slow,iron,
7473617c-26a8-428f-9ba6-fc51dd7d2156,stick_tip_1,66,follow_through,198.4975048987995,558.1006287107514,211.0,579.0,24.35356450381365,0.011055193262139969,0.044719402668111155,0.044719402668111155,dtl,31-60,1080p+,medium,slow,iron,
7473617c-26a8-428f-9ba6-fc51dd7d2156,stick_tip_1,67,follow_through,55.26824090401703,339.6792364950086,51.0,325.0,15.287179742879845,0.006939547862250015,0.02797423899865839,0.02797423899865839,dtl,31-60,1080p+,medium,slow,iron,
7f7bf52f-1a8f-4c38-8d68-41b634af50ab,stick_tip_1,3,backswing,1233.3694291866332,913.4844327066717,1246.0,912.0,12.717502094834135,0.0057730540204102305,0.03017141436875618,0.03017141436875618,dtl,31-60,1080p+,medium,slow,driver,
7f7bf52f-1a8f-4c38-8d68-41b634af50ab,stick_tip_1,16,backswing,1033.8417916796423,873.9925249849201,1036.0,884.0,10.237549478830829,0.0046472904613807965,0.023777599721122963,0.023777599721122963,dtl,31-60,1080p+,medium,slow,driver,
7f7bf52f-1a8f-4c38-8d68-41b634af50ab,stick_tip_1,26,backswing,632.0163395350319,156.7466046424598,638.0,147.0,11.436804388308891,0.005191686941525377,0.02561033128620978,0.02561033128620978,dtl,31-60,1080p+,medium,slow,driver,
7f7bf52f-1a8f-4c38-8d68-41b634af50ab,stick_tip_1,34,backswing,808.4290264106598,321.999715437729,814.0,322.0,5.570973596607798,0.0025289189087344395,0.013086558447334163,0.013086558447334163,dtl,31-60,1080p+,medium,slow,driver,
7f7bf52f-1a8f-4c38-8d68-41b634af50ab,stick_tip_1,36,downswing,779.1134080897974,310.0414805388345,777.0,303.0,7.351798550885766,0.00333731654730195,0.017477685038091505,0.017477685038091505,dtl,31-60,1080p+,medium,slow,driver,
7f7bf52f-1a8f-4c38-8d68-41b634af50ab,stick_tip_1,43,impact_region,736.4908993154386,667.5270045567166,741.0,672.0,6.3513523929275095,0.002883168423610982,0.015744989846946462,0.015744989846946462,dtl,31-60,1080p+,medium,slow,driver,
7f7bf52f-1a8f-4c38-8d68-41b634af50ab,stick_tip_1,44,impact_region,1185.0182723118319,956.1062882509242,1191.0,966.0,11.56142717441051,0.005248258905970416,0.028832719312203083,0.028832719312203083,dtl,31-60,1080p+,medium,slow,driver,
7f7bf52f-1a8f-4c38-8d68-41b634af50ab,stick_tip_1,45,impact_region,1189.7537433001464,952.4978023920713,1204.0,960.0,16.10089435113881,0.0073089300220205355,0.04039449073731199,0.04039449073731199,dtl,31-60,1080p+,medium,slow,driver,
7f7bf52f-1a8f-4c38-8d68-41b634af50ab,stick_tip_1,47,impact_region,1117.9140124965775,716.1748877918562,1119.0,722.0,5.9254789760031565,0.0026898450631407163,0.015044978100976648,0.015044978100976648,dtl,31-60,1080p+,medium,slow,driver,
7f7bf52f-1a8f-4c38-8d68-41b634af50ab,stick_tip_1,50,follow_through,506.6317249739032,27.108972201559787,501.0,21.0,8.308782554689662,0.0037717352176847535,0.02147827674604896,0.02147827674604896,dtl,31-60,1080p+,medium,slow,driver,
81681211-21c8-4d55-9d89-095b3a80d022,stick_tip_1,59,backswing,837.1068127585279,1552.4906412378084,845.0,1557.0,9.090474205182707,0.004126580696926551,0.022615264285063708,0.022615264285063708,dtl,31-60,1080p+,good,regular,unknown,
81681211-21c8-4d55-9d89-095b3a80d022,stick_tip_1,223,backswing,610.5454750324311,1256.8041708577118,619.0,1248.0,12.206244996682143,0.005540971114196397,0.02818062487818384,0.02818062487818384,dtl,31-60,1080p+,good,regular,unknown,
81681211-21c8-4d55-9d89-095b3a80d022,stick_tip_1,273,backswing,200.2093310706528,543.0068984399082,195.0,539.0,6.57208987396002,0.0029833712301705812,0.01858995316238826,0.01858995316238826,dtl,31-60,1080p+,good,regular,unknown,
81681211-21c8-4d55-9d89-095b3a80d022,stick_tip_1,415,backswing,288.8357330356004,278.8586063746128,288.0,288.0,9.1795167150054,0.004167001151783651,0.023051845801682493,0.023051845801682493,dtl,31-60,1080p+,good,regular,unknown,
81681211-21c8-4d55-9d89-095b3a80d022,stick_tip_1,502,downswing,259.4187230814539,647.8652184709977,256.0,664.0,16.49299373965505,0.007486921811162332,0.03661132326511902,0.03661132326511902,dtl,31-60,1080p+,good,regular,unknown,
81681211-21c8-4d55-9d89-095b3a80d022,stick_tip_1,522,downswing,715.0232523900563,1452.4405109394334,725.0,1448.0,10.920331051563608,0.004957236146793982,0.024263048196531512,0.024263048196531512,dtl,31-60,1080p+,good,regular,unknown,
81681211-21c8-4d55-9d89-095b3a80d022,stick_tip_1,535,impact_region,827.6061748107979,1572.1125439683149,843.0,1576.0,15.877095715337772,0.007207337617746562,0.03590842753144368,0.03590842753144368,dtl,31-60,1080p+,good,regular,unknown,
81681211-21c8-4d55-9d89-095b3a80d022,stick_tip_1,547,follow_through,727.6940956298836,1383.2219642442353,736.0,1392.0,12.084782130224864,0.005485833581345777,0.025427330168947507,0.025427330168947507,dtl,31-60,1080p+,good,regular,unknown,
81681211-21c8-4d55-9d89-095b3a80d022,stick_tip_1,559,follow_through,644.418744234378,1225.4744102592263,648.0,1237.0,12.069159528791962,0.005478741770285795,0.026958960180429634,0.026958960180429634,dtl,31-60,1080p+,good,regular,unknown,
81681211-21c8-4d55-9d89-095b3a80d022,stick_tip_1,562,follow_through,599.3904135573902,1139.9297394183404,595.0,1157.0,17.62581991087722,0.008001163258376765,0.04008384555398256,0.04008384555398256,dtl,31-60,1080p+,good,regular,unknown,
82b83897-42aa-447f-82ea-5e471706e7c5,stick_tip_1,3,backswing,902.4957570144704,1502.9622195801462,904.0,1509.0,6.222341951217782,0.00282460470224232,0.010445544420631317,0.010445544420631317,dtl,31-60,1080p+,medium,slow,driver,
82b83897-42aa-447f-82ea-5e471706e7c5,stick_tip_1,17,backswing,630.7107069591038,1201.9553624251325,624.0,1219.0,18.31811283810504,0.008315426581239325,0.03046445596334531,0.03046445596334531,dtl,31-60,1080p+,medium,slow,driver,
82b83897-42aa-447f-82ea-5e471706e7c5,stick_tip_1,27,backswing,52.431143991771705,74.45521292442042,45.0,61.0,15.370902896965262,0.006977553619016557,0.027048177088278835,0.027048177088278835,dtl,31-60,1080p+,medium,slow,driver,
82b83897-42aa-447f-82ea-5e471706e7c5,stick_tip_1,38,backswing,329.9390728437379,322.441370197571,336.0,320.0,6.534150781479051,0.00296614894636479,0.01209220685457777,0.01209220685457777,dtl,31-60,1080p+,medium,slow,driver,
82b83897-42aa-447f-82ea-5e471706e7c5,stick_tip_1,41,downswing,284.98796857257446,323.63588565441705,293.0,323.0,8.03722577507612,0.003648463214532938,0.015143160531769966,0.015143160531769966,dtl,31-60,1080p+,medium,slow,driver,
82b83897-42aa-447f-82ea-5e471706e7c5,stick_tip_1,50,impact_region,657.4158343193741,1277.4030775868616,672.0,1288.0,18.027552613430952,0.008183528047964664,0.0358450306576999,0.0358450306576999,dtl,31-60,1080p+,medium,slow,driver,
82b83897-42aa-447f-82ea-5e471706e7c5,stick_tip_1,51,impact_region,860.9046416136385,1485.7152786050356,880.0,1485.0,19.10875023088654,0.008674332940762391,0.03822279568720983,0.03822279568720983,dtl,31-60,1080p+,medium,slow,driver,
82b83897-42aa-447f-82ea-5e471706e7c5,stick_tip_1,53,impact_region,807.6183282395004,1320.3042255471053,816.0,1339.0,20.48864085034113,0.009300728205254195,0.04147623020581012,0.04147623020581012,dtl,31-60,1080p+,medium,slow,driver,
82b83897-42aa-447f-82ea-5e471706e7c5,stick_tip_1,54,follow_through,661.3942755357868,1111.6810222210647,691.0,1120.0,30.752305805212853,0.013959873671873327,0.06262702648744678,0.06262702648744678,dtl,31-60,1080p+,medium,slow,driver,
82b83897-42aa-447f-82ea-5e471706e7c5,stick_tip_1,57,follow_through,216.79848948520348,463.702296078899,208.0,445.0,20.668558146228705,0.009382400868692324,0.04285369067381152,0.04285369067381152,dtl,31-60,1080p+,medium,slow,driver,
82f22494-5871-41de-aebc-9d2012ce6571,stick_tip_1,1,backswing,301.4477635735102,901.1052471337807,296.0,897.0,6.821376839193058,0.00550386010752542,0.01745536796420708,0.01745536796420708,dtl,<=30,<720p,difficult,regular,iron,
82f22494-5871-41de-aebc-9d2012ce6571,stick_tip_1,10,backswing,25.01916970408474,848.7602904119202,4.0,867.0,27.82970536866324,0.022454529165242706,0.07125340700872204,0.07125340700872204,dtl,<=30,<720p,difficult,regular,iron,
82f22494-5871-41de-aebc-9d2012ce6571,stick_tip_1,21,backswing,27.61466959274649,134.403320811806,15.0,110.0,27.470929281298197,0.022165048985312328,0.07395901140297219,0.07395901140297219,dtl,<=30,<720p,difficult,regular,iron,
82f22494-5871-41de-aebc-9d2012ce6571,stick_tip_1,25,transition,240.24009035024713,245.70119060209834,140.0,142.0,144.22902844337,0.11637187252808608,0.3977061871489332,0.3977061871489332,dtl,<=30,<720p,difficult,regular,iron,
82f22494-5871-41de-aebc-9d2012ce6571,stick_tip_1,27,downswing,353.5577710569138,409.3301715670161,68.0,123.0,404.3862111405255,0.3262809236313911,1.1285010546858296,1.1285010546858296,dtl,<=30,<720p,difficult,regular,iron,
82f22494-5871-41de-aebc-9d2012ce6571,stick_tip_1,32,impact_region,11.919387324103996,657.529691221771,87.0,854.0,210.32755556797724,0.16970378120040458,0.6047720460740733,0.6047720460740733,dtl,<=30,<720p,difficult,regular,iron,
82f22494-5871-41de-aebc-9d2012ce6571,stick_tip_1,33,impact_region,311.11157473511093,875.7757866407178,369.0,873.0,57.95493741799256,0.046761214870333294,0.1676424334588561,0.1676424334588561,dtl,<=30,<720p,difficult,regular,iron,
82f22494-5871-41de-aebc-9d2012ce6571,stick_tip_1,34,impact_region,552.7938040370519,683.0371676694638,502.0,735.0,72.66461637114624,0.05862978878045699,0.21145330664609574,0.21145330664609574,dtl,<=30,<720p,difficult,regular,iron,
82f22494-5871-41de-aebc-9d2012ce6571,stick_tip_1,35,impact_region,533.0848724592676,588.0170989896765,534.0,594.0,6.052484028490891,0.004883475313143152,0.017718343976915355,0.017718343976915355,dtl,<=30,<720p,difficult,regular,iron,
82f22494-5871-41de-aebc-9d2012ce6571,stick_tip_1,36,follow_through,491.38367691199585,463.53280662628214,513.0,444.0,29.134103015962456,0.023506988565238182,0.08580035975367394,0.08580035975367394,dtl,<=30,<720p,difficult,regular,iron,
b95e3543-d28d-49db-be02-bbee7efb8425,stick_tip_1,0,backswing,1315.147926789653,981.2260559587646,1317.0,975.0,6.495686875008186,0.0029486884255615336,0.013066668977083851,0.013066668977083851,dtl,31-60,1080p+,medium,regular,driver,
b95e3543-d28d-49db-be02-bbee7efb8425,stick_tip_1,11,backswing,933.6484304425557,597.2047991199893,916.0,574.0,29.15355551703394,0.013234128025442304,0.058018795382760946,0.058018795382760946,dtl,31-60,1080p+,medium,regular,driver,
b95e3543-d28d-49db-be02-bbee7efb8425,stick_tip_1,14,backswing,725.3651890808752,206.54538585692683,723.0,198.0,8.866664470479098,0.0040249832543546755,0.017965172676317236,0.017965172676317236,dtl,31-60,1080p+,medium,regular,driver,
b95e3543-d28d-49db-be02-bbee7efb8425,stick_tip_1,25,backswing,807.7894830311259,65.00618812324026,825.0,54.0,20.428853891984712,0.009273588179034122,0.04420719016857307,0.04420719016857307,dtl,31-60,1080p+,medium,regular,driver,
b95e3543-d28d-49db-be02-bbee7efb8425,stick_tip_1,27,downswing,777.6439632502455,67.6913973010179,786.0,48.0,21.390990576169738,0.009710345885964224,0.046846350915999965,0.046846350915999965,dtl,31-60,1080p+,medium,regular,driver,
b95e3543-d28d-49db-be02-bbee7efb8425,stick_tip_1,35,downswing,948.1221677949421,628.701627316287,864.0,592.0,91.77989192728452,0.041663077397789634,0.2108512881690637,0.2108512881690637,dtl,31-60,1080p+,medium,regular,driver,
b95e3543-d28d-49db-be02-bbee7efb8425,stick_tip_1,37,impact_region,1228.1848190189105,965.073434577307,1218.0,975.0,14.222068750324796,0.006456045421920105,0.0330664408684554,0.0330664408684554,dtl,31-60,1080p+,medium,regular,driver,
b95e3543-d28d-49db-be02-bbee7efb8425,stick_tip_1,38,impact_region,1292.0362268660374,944.8864851196906,1314.0,975.0,37.27239070313026,0.016919637472394174,0.08717860367550076,0.08717860367550076,dtl,31-60,1080p+,medium,regular,driver,
b95e3543-d28d-49db-be02-bbee7efb8425,stick_tip_1,39,impact_region,1181.5785205234847,771.8868734843746,1200.0,765.0,19.666721447497455,0.008927621515146608,0.04627565836314878,0.04627565836314878,dtl,31-60,1080p+,medium,regular,driver,
b95e3543-d28d-49db-be02-bbee7efb8425,stick_tip_1,41,follow_through,844.5904236617845,311.3741250080421,837.0,300.0,13.674255046032531,0.006207367805481189,0.03256269016239101,0.03256269016239101,dtl,31-60,1080p+,medium,regular,driver,
ba749048-28f5-497e-8d85-fcbcfedb6f8c,stick_tip_1,64,backswing,563.2794283241352,1665.2699651707535,563.0,1656.0,9.274175675245313,0.004209971169551752,0.018777190418144737,0.018777190418144737,face_on,31-60,1080p+,good,regular,unknown,
ba749048-28f5-497e-8d85-fcbcfedb6f8c,stick_tip_1,95,backswing,117.27005057088176,1185.764392985004,109.0,1187.0,8.361845558275352,0.0037958229342741493,0.01813867170408996,0.01813867170408996,face_on,31-60,1080p+,good,regular,unknown,
ba749048-28f5-497e-8d85-fcbcfedb6f8c,stick_tip_1,116,backswing,529.1146874322795,676.4570009726025,525.0,648.0,28.752939971767375,0.013052270364480768,0.07072015295508545,0.07072015295508545,face_on,31-60,1080p+,good,regular,unknown,
ba749048-28f5-497e-8d85-fcbcfedb6f8c,stick_tip_1,131,downswing,734.597684641159,664.0032403915543,733.0,648.0,16.082795131520843,0.007300713961051752,0.04327052596774478,0.04327052596774478,face_on,31-60,1080p+,good,regular,unknown,
ba749048-28f5-497e-8d85-fcbcfedb6f8c,stick_tip_1,143,downswing,86.47138698912276,1093.0518584977249,53.0,1008.0,91.40105240582645,0.04149110486685274,0.2642150849658474,0.2642150849658474,face_on,31-60,1080p+,good,regular,unknown,
ba749048-28f5-497e-8d85-fcbcfedb6f8c,stick_tip_1,147,impact_region,595.1803303962047,1657.604435861955,672.0,1621.0,85.09492559963988,0.03862846639899984,0.25175089444115006,0.25175089444115006,face_on,31-60,1080p+,good,regular,unknown,
ba749048-28f5-497e-8d85-fcbcfedb6f8c,stick_tip_1,148,impact_region,836.4902775786478,1591.1698385066672,845.0,1587.0,9.476440727411806,0.004301788498449427,0.028152549530956573,0.028152549530956573,face_on,31-60,1080p+,good,regular,unknown,
ba749048-28f5-497e-8d85-fcbcfedb6f8c,stick_tip_1,159,follow_through,1000.0834287160104,594.6240536126564,1003.0,584.0,11.017118644146072,0.00500117244783151,0.030633084962599193,0.030633084962599193,face_on,31-60,1080p+,good,regular,unknown,
ba749048-28f5-497e-8d85-fcbcfedb6f8c,stick_tip_1,164,follow_through,800.0320893030041,428.31002297463397,800.0,416.0,12.310064799154526,0.005588099655917247,0.03443100972523298,0.03443100972523298,face_on,31-60,1080p+,good,regular,unknown,
ba749048-28f5-497e-8d85-fcbcfedb6f8c,stick_tip_1,173,follow_through,545.8489485966172,382.00064923727444,528.0,360.0,28.330434745451196,0.012860475979290948,0.08292834784859283,0.08292834784859283,face_on,31-60,1080p+,good,regular,unknown,
c638dd17-dbb3-4068-bb40-957442fe9ec9,stick_tip_1,33,backswing,570.6555029934066,1033.2494515222459,572.0,1020.0,13.317493677155694,0.00906812633189044,0.06247253323023036,0.06247253323023036,dtl,31-60,720-1080p,difficult,regular,iron,
c638dd17-dbb3-4068-bb40-957442fe9ec9,stick_tip_1,73,backswing,528.451782542962,921.8916528728955,530.0,916.0,6.091678821882798,0.004147936125916204,0.03390987768553437,0.03390987768553437,dtl,31-60,720-1080p,difficult,regular,iron,
c638dd17-dbb3-4068-bb40-957442fe9ec9,stick_tip_1,98,backswing,442.58166476158334,821.9201835017475,494.0,796.0,57.58212493000291,0.03920872770675014,0.37224290706200086,0.37224290706200086,dtl,31-60,720-1080p,difficult,regular,iron,
c638dd17-dbb3-4068-bb40-957442fe9ec9,stick_tip_1,134,backswing,424.976515551069,636.0841005889727,427.0,635.0,2.2955965242342833,0.0015631138856490186,0.018406092836680293,0.018406092836680293,dtl,31-60,720-1080p,difficult,regular,iron,
c638dd17-dbb3-4068-bb40-957442fe9ec9,stick_tip_1,141,backswing,415.09561225237957,610.12519059838,414.0,594.0,16.16236795898564,0.011005253543013684,0.12730019602979267,0.12730019602979267,dtl,31-60,720-1080p,difficult,regular,iron,
c638dd17-dbb3-4068-bb40-957442fe9ec9,stick_tip_1,151,backswing,397.8370597758437,573.7840009374888,400.0,558.0,15.931509533246413,0.010848057795815718,0.1181530275074485,0.1181530275074485,dtl,31-60,720-1080p,difficult,regular,iron,
c638dd17-dbb3-4068-bb40-957442fe9ec9,stick_tip_1,195,backswing,356.43256055535295,499.91729349232924,357.0,480.0,19.925374967184982,0.013567554210493984,0.11339537536425225,0.11339537536425225,dtl,31-60,720-1080p,difficult,regular,iron,
c638dd17-dbb3-4068-bb40-957442fe9ec9,stick_tip_1,215,downswing,348.7040734530939,496.8553575773981,343.0,484.0,14.064020492059042,0.009576450167575802,0.07096433534391905,0.07096433534391905,dtl,31-60,720-1080p,difficult,regular,iron,
c638dd17-dbb3-4068-bb40-957442fe9ec9,stick_tip_1,225,downswing,352.1232342207843,500.56372602752367,347.0,492.0,9.979225037822408,0.00679503783002095,0.049263820802282324,0.049263820802282324,dtl,31-60,720-1080p,difficult,regular,iron,
c638dd17-dbb3-4068-bb40-957442fe9ec9,stick_tip_1,244,downswing,358.22007070288265,520.7242938265925,357.0,514.0,6.834083697642512,0.004653453257442889,0.033803157151907834,0.033803157151907834,dtl,31-60,720-1080p,difficult,regular,iron,
c638dd17-dbb3-4068-bb40-957442fe9ec9,stick_tip_1,277,downswing,489.037650492863,801.2396710128033,491.0,802.0,2.1044989325091827,0.0014329920214685402,0.012134837649450766,0.012134837649450766,dtl,31-60,720-1080p,difficult,regular,iron,
c638dd17-dbb3-4068-bb40-957442fe9ec9,stick_tip_1,285,downswing,547.2794164421751,937.1270489683742,549.0,935.0,2.735826217675195,0.0018628743790231892,0.016548461100447696,0.016548461100447696,dtl,31-60,720-1080p,difficult,regular,iron,
c638dd17-dbb3-4068-bb40-957442fe9ec9,stick_tip_1,298,follow_through,537.3974735800841,993.5960764941764,535.0,980.0,13.805838460691067,0.00940064927486842,0.08395266597637437,0.08395266597637437,dtl,31-60,720-1080p,difficult,regular,iron,
c638dd17-dbb3-4068-bb40-957442fe9ec9,stick_tip_1,323,follow_through,357.7146105694425,698.5190068344127,352.0,693.0,7.944571127422711,0.005409604568443465,0.049987566974968325,0.049987566974968325,dtl,31-60,720-1080p,difficult,regular,iron,
dfd57aa0-581d-4580-bc43-2a329277309b,stick_tip_1,58,backswing,587.0959700872173,1078.536137282554,587.0,1092.0,13.464204749329808,0.009168024598712526,0.03425893127634653,0.03425893127634653,dtl,<=30,720-1080p,medium,slow,iron,
dfd57aa0-581d-4580-bc43-2a329277309b,stick_tip_1,100,backswing,512.8528882935468,945.1255317740554,510.0,960.0,15.145586044128246,0.010312908040216525,0.03866030864230328,0.03866030864230328,dtl,<=30,720-1080p,medium,slow,iron,
dfd57aa0-581d-4580-bc43-2a329277309b,stick_tip_1,110,backswing,239.6217582467564,538.4293759009716,233.0,533.0,8.5630488117573,0.005830737396508673,0.023205314624611957,0.023205314624611957,dtl,<=30,720-1080p,medium,slow,iron,
dfd57aa0-581d-4580-bc43-2a329277309b,stick_tip_1,120,backswing,58.63355907900176,177.4084720170955,50.0,180.0,9.014120015663805,0.006137880073716665,0.025933562780767045,0.025933562780767045,dtl,<=30,720-1080p,medium,slow,iron,
dfd57aa0-581d-4580-bc43-2a329277309b,stick_tip_1,154,downswing,259.44904462314537,334.2605392026434,219.0,306.0,49.34352325229065,0.03359891232986946,0.14450813248992275,0.14450813248992275,dtl,<=30,720-1080p,medium,slow,iron,
dfd57aa0-581d-4580-bc43-2a329277309b,stick_tip_1,179,downswing,478.04132791918465,847.6269716769494,501.0,889.0,47.31625615297933,0.03221850888379353,0.16092444679416035,0.16092444679416035,dtl,<=30,720-1080p,medium,slow,iron,
dfd57aa0-581d-4580-bc43-2a329277309b,stick_tip_1,183,impact_region,572.7356977959129,1056.0163805037664,580.0,1084.0,28.911123233494227,0.01968611543836466,0.09707251473363432,0.09707251473363432,dtl,<=30,720-1080p,medium,slow,iron,
dfd57aa0-581d-4580-bc43-2a329277309b,stick_tip_1,187,follow_through,482.85259085206735,919.9551659526477,471.0,946.0,28.614983670458958,0.019484468564367557,0.09379298454994241,0.09379298454994241,dtl,<=30,720-1080p,medium,slow,iron,
dfd57aa0-581d-4580-bc43-2a329277309b,stick_tip_1,189,follow_through,433.17509166303637,829.8270397422314,414.0,812.0,26.181815946510344,0.01782767991912175,0.08685055141836653,0.08685055141836653,dtl,<=30,720-1080p,medium,slow,iron,
dfd57aa0-581d-4580-bc43-2a329277309b,stick_tip_1,197,follow_through,317.5754865320028,557.3913201267183,192.0,398.0,202.91573558866054,0.13816905565367954,0.706110040768231,0.706110040768231,dtl,<=30,720-1080p,medium,slow,iron,
e7490da1-a2fa-4e53-ab66-4e9927d0b4d3,stick_tip_1,0,backswing,956.1165095210002,1468.9823294332389,960.0,1483.0,14.545672429238978,0.006602943885599849,0.02370219864556086,0.02370219864556086,dtl,31-60,1080p+,medium,regular,driver,
e7490da1-a2fa-4e53-ab66-4e9927d0b4d3,stick_tip_1,12,backswing,650.6399163555736,1262.7123136538157,672.0,1261.0,21.428606845661587,0.009727421625697027,0.0344512306815589,0.0344512306815589,dtl,31-60,1080p+,medium,regular,driver,
e7490da1-a2fa-4e53-ab66-4e9927d0b4d3,stick_tip_1,17,backswing,53.76051619236395,485.48250136776693,51.0,464.0,21.659139287248042,0.009832070811426374,0.03537652719147399,0.03537652719147399,dtl,31-60,1080p+,medium,regular,driver,
e7490da1-a2fa-4e53-ab66-4e9927d0b4d3,stick_tip_1,30,backswing,401.9255648445172,596.9818798221061,424.0,608.0,24.671434082519955,0.011199488756304813,0.043555414087348976,0.043555414087348976,dtl,31-60,1080p+,medium,regular,driver,
e7490da1-a2fa-4e53-ab66-4e9927d0b4d3,stick_tip_1,32,downswing,393.152601976475,599.0324491871131,387.0,595.0,7.356300532711632,0.0033393602021082026,0.013143262365725042,0.013143262365725042,dtl,31-60,1080p+,medium,regular,driver,
e7490da1-a2fa-4e53-ab66-4e9927d0b4d3,stick_tip_1,39,downswing,75.08412934580015,628.0467511663134,88.0,635.0,14.668584938540784,0.006658739477430082,0.027328626103437798,0.027328626103437798,dtl,31-60,1080p+,medium,regular,driver,
e7490da1-a2fa-4e53-ab66-4e9927d0b4d3,stick_tip_1,42,impact_region,936.5574801936797,1447.9201247028664,853.0,1448.0,83.5575183713606,0.03793056716422553,0.15849262346677204,0.15849262346677204,dtl,31-60,1080p+,medium,regular,driver,
e7490da1-a2fa-4e53-ab66-4e9927d0b4d3,stick_tip_1,43,impact_region,865.4447362381253,1322.3973171534738,872.0,1331.0,10.815619961225737,0.004909703008875166,0.02063825244668548,0.02063825244668548,dtl,31-60,1080p+,medium,regular,driver,
e7490da1-a2fa-4e53-ab66-4e9927d0b4d3,stick_tip_1,44,impact_region,684.5425052593525,1078.3383911861752,691.0,1056.0,23.25302042987271,0.010555606130695012,0.04463739644561365,0.04463739644561365,dtl,31-60,1080p+,medium,regular,driver,
e7490da1-a2fa-4e53-ab66-4e9927d0b4d3,stick_tip_1,47,follow_through,191.38757477663836,471.980967781476,189.0,469.0,3.8192515272285643,0.001733732396488537,0.007464344681230109,0.007464344681230109,dtl,31-60,1080p+,medium,regular,driver,
e940142a-d4bc-4cee-a6de-828b05ab40a7,stick_tip_1,1,backswing,778.6117120908643,986.080191675713,789.0,988.0,10.564193754617346,0.004795569190608554,0.029939713616864434,0.029939713616864434,dtl,31-60,1080p+,medium,regular,iron,
e940142a-d4bc-4cee-a6de-828b05ab40a7,stick_tip_1,15,backswing,1126.0598384760717,644.4701441694574,1128.0,633.0,11.633075002211122,0.005280783121594961,0.032567047172550365,0.032567047172550365,dtl,31-60,1080p+,medium,regular,iron,
