session_id,session_folder,processed,frames_json,frames_video_cv,video_fps_cv,width_cv,height_cv,resource_status,filename,tags,capture_tags,mocap_status,view_id,preset_id,video_width,video_height,video_duration_s,video_frames_meta,video_fps_meta,is_slow_motion,max_speed,max_ang_vel,max_accel,swing_tempo,smoothness_index,path_efficiency,curvature_rms,backswing_duration,downswing_duration,backswing_peak_speed,downswing_peak_speed,impact_time_auto_s,transition_time_auto_s,impact_idx_auto,transition_idx_auto
74790585-e2d8-469c-bb0a-b5ca9d31a966,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\74790585-e2d8-469c-bb0a-b5ca9d31a966,True,67,67,50.0,1080,1920,processed,video_processed.mp4,Regular; Keyframes Issue; Iron; Male; Right Handed; Outdoor; DTL; Straight,view=dtl; gender=unknown; club=unknown; environment=unknown; handedness=right; motion_blur=none; occlusion=none,2d_processed,dtl,DEFAULT_DTL_FEMALE_DRIVER_RIGHT,1080.0,1920.0,1.36,67.0,50.0,False,2.682810862167455,1.6246684795447273,61.84326021134403,0.33333333333333337,-6.836906866939281,0.8887499229900654,12.144190696799338,0.02,0.06,1.2368652042268806,2.682810862167455,0.08,0.02,4,1
757750a0-6a79-4d73-b82c-bd9d28f11ccc,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\757750a0-6a79-4d73-b82c-bd9d28f11ccc,True,300,300,59.94005994005994,1080,1920,processed,video_processed.mp4,,view=fo; gender=unknown; club=unknown; environment=unknown; handedness=right; motion_blur=none; occlusion=none,2d_processed,fo,DEFAULT_FO_FEMALE_DRIVER_RIGHT,1080.0,1920.0,5.005,300.0,59.94005994005994,False,14.75719632816802,6.270782472890741,571.3975687845725,0.13114754098360654,-7.6146020157637935,0.36747969139085324,1177.1428099571058,0.26693333333333336,2.035366666666667,0.12837566705955838,14.75719632816802,2.3023000000000002,0.26693333333333336,138,16
76a8936a-1587-42ba-9e7f-854d230d8e7b,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\76a8936a-1587-42ba-9e7f-854d230d8e7b,True,368,368,30.0,720,1280,processed,video_processed.mp4,Keyframes Issue; Slow Motion; Driver; Female; Right Handed; Outdoor; DTL; Straight,view=dtl; gender=male; club=wood; environment=outdoor; handedness=right; fps=super_slow_motion; motion_blur=high; occlusion=none,2d_processed,dtl,DEFAULT_DTL_MALE_DRIVER_RIGHT,720.0,1280.0,12.329002,368.0,30.0,False,2.7620638459868068,16.986910914708837,24.56377121401664,0.14583333333333334,-5.154806374399601,0.9375648497116319,51.941122518591634,0.23333333333333334,1.5999999999999999,0.11735446520051493,2.7620638459868068,1.8333333333333333,0.23333333333333334,55,7
773e4afa-dd28-40a5-95b6-f411898f3712,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\773e4afa-dd28-40a5-95b6-f411898f3712,True,81,81,50.0,1920,1080,processed,video_processed.mp4,Keyframes Issue; Regular; Driver; Male; Right Handed; Outdoor; DTL; Straight,view=dtl; gender=male; club=wood; environment=outdoor; handedness=right; fps=v60; motion_blur=none; occlusion=none,2d_processed,dtl,DEFAULT_DTL_MALE_DRIVER_RIGHT,1920.0,1080.0,1.64,81.0,50.0,False,7.153526650272043,0.4214370968503907,138.30466254923422,1.6666666666666667,-6.182686288852591,0.7583249466290874,114.27785822936752,0.3,0.18,0.8730812537692714,7.153526650272043,0.48,0.3,24,15
7a0c087a-b6c7-42ea-bc67-63453d4cac7f,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\7a0c087a-b6c7-42ea-bc67-63453d4cac7f,True,300,300,59.94005994005994,1080,1920,processed,video_processed.mp4,,view=fo; gender=male; club=iron; environment=outdoor; handedness=right; fps=v120; motion_blur=high; occlusion=none,2d_processed,fo,DEFAULT_FO_MALE_IRON_RIGHT,1080.0,1920.0,5.005,300.0,59.94005994005994,False,5.105752352242866,4.914307777860788,24.268881695209632,0.6363636363636365,-5.246937168495024,0.9215923701015458,1366.4056347805063,0.5839166666666668,0.9175833333333333,0.08473174387866937,5.105752352242866,1.5015,0.5839166666666668,90,35
7f7bf52f-1a8f-4c38-8d68-41b634af50ab,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\7f7bf52f-1a8f-4c38-8d68-41b634af50ab,True,69,69,50.0,1920,1080,processed,video_processed.mp4,Keyframes Issue; Slow Motion; Driver; Male; Right Handed; Outdoor; DTL; Straight,view=dtl; gender=male; club=wood; environment=outdoor; handedness=right; fps=v60; motion_blur=none; occlusion=none,2d_processed,dtl,DEFAULT_DTL_MALE_DRIVER_RIGHT,1920.0,1080.0,1.38,69.0,50.0,False,2.8254926388638606,1.9818646305054182,56.35108799850301,1.0,-6.531747826378743,0.836318371482134,137.39696970786568,0.1,0.1,0.7032558884806506,2.8254926388638606,0.2,0.1,10,5
81085f86-e4f0-4e28-98d2-e8063faed5b4,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\81085f86-e4f0-4e28-98d2-e8063faed5b4,True,184,184,30.0,1080,1920,processed,video_processed.mp4,Keyframes Issue; Regular; Iron; Male; Right Handed; Outdoor; DTL; Straight,view=dtl; gender=male; club=iron; environment=outdoor; handedness=right; fps=v60; motion_blur=none; occlusion=none,2d_processed,dtl,DEFAULT_DTL_MALE_IRON_RIGHT,1080.0,1920.0,6.133333,184.0,30.0,False,9.930416818098589,10.044800571937131,78.64825814711698,2.5714285714285716,-4.116802208316684,0.85685622964284,139.41320839350564,1.8,0.7,0.09679863277961812,9.930416818098589,2.5,1.8,75,54
81681211-21c8-4d55-9d89-095b3a80d022,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\81681211-21c8-4d55-9d89-095b3a80d022,True,695,802,50.0,1080,1920,processed,video_processed.mp4,,view=dtl; gender=unknown; club=unknown; environment=unknown; handedness=right; motion_blur=none; occlusion=none,2d_processed,dtl,DEFAULT_DTL_FEMALE_DRIVER_RIGHT,1080.0,1920.0,13.947031,802.0,50.0,False,8.667892120726405,8.875825235472085,433.3946060363202,0.0,-8.67170701238011,1.0,0.0,0.0,0.02,0.0,8.667892120726405,0.02,0.0,1,0
82b83897-42aa-447f-82ea-5e471706e7c5,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\82b83897-42aa-447f-82ea-5e471706e7c5,True,89,89,60.0,1080,1920,processed,video_processed.mp4,Keyframes Issue; Slow Motion; Driver; Male; Right Handed; Outdoor; DTL; Straight,view=dtl; gender=unknown; club=unknown; environment=unknown; handedness=right; motion_blur=none; occlusion=none,2d_processed,dtl,DEFAULT_DTL_FEMALE_DRIVER_RIGHT,1080.0,1920.0,1.50034,89.0,60.0,False,2.5770242890540933,0.9988789204231837,59.35761135129583,0.3333333333333333,-6.213739575663749,0.8277639549321579,144.0559981462761,0.05,0.15000000000000002,0.6144102585214678,2.5770242890540933,0.2,0.05,12,3
82f22494-5871-41de-aebc-9d2012ce6571,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\82f22494-5871-41de-aebc-9d2012ce6571,True,61,61,30.0,608,1080,processed,video_processed.mp4,Keyframes Issue; Regular; Iron; Female; Right Handed; Outdoor; DTL; Straight,view=dtl; gender=male; club=iron; environment=outdoor; handedness=right; fps=v60; motion_blur=high; occlusion=none,2d_processed,dtl,DEFAULT_DTL_MALE_IRON_RIGHT,608.0,1080.0,2.033333,61.0,30.0,False,7.014672346900504,6.288248025398291,94.63125465976516,0.0909090909090909,-6.170020386382154,0.9384344553837825,5.544041521123956,0.03333333333333333,0.3666666666666667,0.3027359862487236,7.014672346900504,0.4,0.03333333333333333,12,1
885e6026-a607-42b3-b29f-1ac055c9efb2,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\885e6026-a607-42b3-b29f-1ac055c9efb2,True,100,100,50.0,1920,1080,processed,video_processed.mp4,Keyframes Issue; Slow Motion; Driver; Male; Right Handed; Outdoor; DTL; Straight,view=dtl; gender=unknown; club=unknown; environment=unknown; handedness=right; motion_blur=none; occlusion=none,2d_processed,dtl,DEFAULT_DTL_FEMALE_DRIVER_RIGHT,1920.0,1080.0,2.02,100.0,50.0,False,6.1952245459038915,1.2425559749947013,71.9420119383215,0.6153846153846154,-6.9049708163728285,0.9247644051148655,1209.5916199448804,0.16,0.26,0.22264736852458197,6.1952245459038915,0.42,0.16,21,8
88fc3423-a0c8-4e39-adb0-6cbc7c7f3051,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\88fc3423-a0c8-4e39-adb0-6cbc7c7f3051,True,300,300,59.94005994005994,1080,1920,processed,video_processed.mp4,,view=fo; gender=male; club=iron; environment=outdoor; handedness=right; fps=v120; motion_blur=high; occlusion=none,2d_processed,fo,DEFAULT_FO_MALE_IRON_RIGHT,1080.0,1920.0,5.005,300.0,59.94005994005994,False,8.602472156761271,5.822999310432113,145.3142070985236,1.5526315789473681,-6.135709844573103,0.5302391078515512,712.9400406742824,0.9843166666666667,0.6339666666666668,2.165520492862148,8.602472156761271,1.6182833333333335,0.9843166666666667,97,59
9895edcd-aed8-45b5-b115-250b78f8f3b1,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\9895edcd-aed8-45b5-b115-250b78f8f3b1,True,83,83,30.0,608,1080,processed,video_processed.mp4,Keyframes Issue; Regular; Driver; Female; Right Handed; Outdoor; DTL; Straight,view=dtl; gender=unknown; club=unknown; environment=unknown; handedness=right; motion_blur=none; occlusion=none,2d_processed,dtl,DEFAULT_DTL_FEMALE_DRIVER_RIGHT,608.0,1080.0,2.797667,83.0,30.0,False,10.596954778546463,11.162779815725894,82.5351161246147,0.6,-4.629266481344396,0.8331360828190536,114.51827414095311,0.3,0.5,0.10632158378607728,10.596954778546463,0.8,0.3,24,9
98ca02b4-1780-4e48-89f1-c5a4b9ffcefd,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\98ca02b4-1780-4e48-89f1-c5a4b9ffcefd,True,68,68,50.0,1080,1920,processed,video_processed.mp4,Keyframes Issue; Slow Motion; Driver; Male; Right Handed; Outdoor; DTL; Straight,view=dtl; gender=male; club=wood; environment=outdoor; handedness=right; fps=v60; motion_blur=none; occlusion=none,2d_processed,dtl,DEFAULT_DTL_MALE_DRIVER_RIGHT,1080.0,1920.0,1.38,68.0,50.0,False,4.138402741162548,3.008616079490309,91.69339616082502,0.25,-6.591133680749508,0.5491620086264619,21.875639048039496,0.04,0.16,0.2657293711302523,4.138402741162548,0.2,0.04,10,2
9e290e83-fc93-4a9d-b112-46b06796dd0c,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\9e290e83-fc93-4a9d-b112-46b06796dd0c,True,403,523,30.0,576,1024,processed,video_processed.mp4,Keyframes Issue; Regular; Driver; Male; Right Handed; Outdoor; DTL; Straight,view=dtl; gender=male; club=wood; environment=outdoor; handedness=right; fps=v120; motion_blur=high; occlusion=none,2d_processed,dtl,DEFAULT_DTL_MALE_DRIVER_RIGHT,576.0,1024.0,17.506395,523.0,30.0,False,11.746597594910723,27.55749618502648,70.59537761798752,0.3458646616541353,-4.130731257562979,0.41115614165620745,781.9359164315099,3.0666666666666664,8.866666666666667,0.5565613445335202,11.746597594910723,11.933333333333334,3.0666666666666664,358,92
9e75894c-aae0-4e99-8db9-345a28c0257f,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\9e75894c-aae0-4e99-8db9-345a28c0257f,True,187,267,30.0,576,1024,processed,video_processed.mp4,Regular; Driver; Male; Right Handed; Outdoor; DTL; Straight,view=dtl; gender=unknown; club=unknown; environment=unknown; handedness=right; motion_blur=none; occlusion=none,2d_processed,dtl,DEFAULT_DTL_FEMALE_DRIVER_RIGHT,576.0,1024.0,6.244987,267.0,30.0,False,16.877468018486688,89.2411691555155,145.51697025838564,0.23188405797101447,-5.250149495748146,0.8263217244402672,175.19479467904375,0.5333333333333333,2.3000000000000003,0.06588592032787982,16.877468018486688,2.8333333333333335,0.5333333333333333,85,16
a0314fc3-cfc4-4410-818c-e1700a837645,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\a0314fc3-cfc4-4410-818c-e1700a837645,True,204,204,30.0,480,706,processed,video_processed.mp4,,view=dtl; gender=male; club=iron; environment=outdoor; handedness=right; fps=v120; motion_blur=high; occlusion=none,2d_processed,dtl,DEFAULT_DTL_MALE_IRON_RIGHT,480.0,706.0,6.8,204.0,30.0,False,6.896573937016799,26.564792561849178,58.16579762938542,0.050724637681159424,-5.434759834925385,0.3335911214981848,190.5435826121088,0.23333333333333334,4.6,0.07656732712095955,6.896573937016799,4.833333333333333,0.23333333333333334,145,7
a2851803-3035-4cf9-94d5-e6c1bc2a63ac,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\a2851803-3035-4cf9-94d5-e6c1bc2a63ac,True,149,269,30.0,576,1024,processed,video_processed.mp4,Keyframes Issue; Regular; Iron; Female; Right Handed; Outdoor; DTL; Straight,view=dtl; gender=female; club=iron; environment=outdoor; handedness=right; fps=v60; motion_blur=high; occlusion=high,2d_processed,dtl,DEFAULT_DTL_FEMALE_IRON_RIGHT,576.0,1024.0,4.995782,269.0,30.0,False,10.745644253878424,1.412255069222511,226.24859764650924,0.6538461538461539,-6.7909855862432575,0.5413796378330394,1204.384232117981,0.5666666666666667,0.8666666666666667,0.518607203937593,10.745644253878424,1.4333333333333333,0.5666666666666667,43,17
ad5b9d10-eaa9-46a7-a12d-e0b832653a37,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\ad5b9d10-eaa9-46a7-a12d-e0b832653a37,True,71,71,50.0,1920,1080,processed,video_processed.mp4,Keyframes Issue; Slow Motion; Iron; Male; Right Handed; Outdoor; DTL; Straight,view=dtl; gender=unknown; club=unknown; environment=unknown; handedness=right; motion_blur=none; occlusion=none,2d_processed,dtl,DEFAULT_DTL_FEMALE_DRIVER_RIGHT,1920.0,1080.0,1.44,71.0,50.0,False,7.383480215578124,0.8073147898114523,259.27554164470405,11.99999999999999,-7.405882349156045,0.9245734703723919,68.02681192688456,0.24,0.020000000000000018,3.802730232496312,7.383480215578124,0.26,0.24,13,12
b3504d04-31ce-4fa2-b3cf-c32a539edd12,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\b3504d04-31ce-4fa2-b3cf-c32a539edd12,True,234,261,59.73056404570952,720,1280,processed,video_processed.mp4,Slow Motion; Iron; Male; Right Handed; Simulator; DTL; Straight,view=dtl; gender=unknown; club=unknown; environment=unknown; handedness=right; motion_blur=none; occlusion=none,2d_processed,dtl,DEFAULT_DTL_FEMALE_DRIVER_RIGHT,720.0,1280.0,3.934,261.0,59.73056404570952,False,4.696279669971688,1.5339079351494938,57.45127637235509,0.7894736842105265,-4.551457680405309,0.7792226619808301,3400.9437343942486,0.5022554278416348,0.6361902085994039,0.0065208490069107675,4.696279669971688,1.1384456364410387,0.5022554278416348,68,30
b760c52c-ec71-42b4-9e15-97ab9a0b91af,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\b760c52c-ec71-42b4-9e15-97ab9a0b91af,True,300,300,59.94005994005994,1080,1920,processed,video_processed.mp4,,view=fo; gender=male; club=iron; environment=outdoor; handedness=right; fps=v120; motion_blur=high; occlusion=none,2d_processed,fo,DEFAULT_FO_MALE_IRON_RIGHT,1080.0,1920.0,5.005,300.0,59.94005994005994,False,4.450432371371011,4.348759711729453,63.07182549422606,0.45901639344262296,-6.427996161920414,0.946180144950832,2583.2896042074694,0.4671333333333334,1.0176833333333335,0.1135841864607597,4.450432371371011,1.484816666666667,0.4671333333333334,89,28
b95e3543-d28d-49db-be02-bbee7efb8425,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\b95e3543-d28d-49db-be02-bbee7efb8425,True,64,64,50.0,1920,1080,processed,video_processed.mp4,Keyframes Issue; Regular; Driver; Male; Right Handed; Outdoor; DTL; Straight,view=dtl; gender=unknown; club=unknown; environment=unknown; handedness=right; motion_blur=none; occlusion=none,2d_processed,dtl,DEFAULT_DTL_FEMALE_DRIVER_RIGHT,1920.0,1080.0,1.3,64.0,50.0,False,0.8976827916206047,0.2309659330120506,44.88413958103023,0.0,-6.702125817213369,1.0,0.0,0.0,0.02,0.0,0.8976827916206047,0.02,0.0,1,0
ba749048-28f5-497e-8d85-fcbcfedb6f8c,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\ba749048-28f5-497e-8d85-fcbcfedb6f8c,True,300,300,59.94005994005994,1080,1920,processed,video_processed.mp4,Sway,view=fo; gender=male; club=iron; environment=outdoor; handedness=right; fps=v120; motion_blur=none; occlusion=none,2d_processed,fo,DEFAULT_FO_MALE_IRON_RIGHT,1080.0,1920.0,5.005,300.0,59.94005994005994,False,8.565053810082276,8.046861226286055,232.98972430234974,0.13402061855670103,-6.9006798592353,0.6656740409802028,7246.713846422974,0.21688333333333334,1.6182833333333335,0.12730668027053021,8.565053810082276,1.8351666666666668,0.21688333333333334,110,13
c638dd17-dbb3-4068-bb40-957442fe9ec9,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\c638dd17-dbb3-4068-bb40-957442fe9ec9,True,467,467,60.0,720,1280,processed,video_processed.mp4,Keyframes Issue; Regular; Iron; Female; Right Handed; Outdoor; DTL; Straight,view=dtl; gender=male; club=iron; environment=outdoor; handedness=right; fps=super_slow_motion; motion_blur=none; occlusion=high,2d_processed,dtl,DEFAULT_DTL_MALE_IRON_RIGHT,720.0,1280.0,7.798333,467.0,60.0,False,2.0136497816009986,0.5662547893143309,20.621187135567084,1.4482758620689653,-4.677763539344765,0.7418973161672661,125.60606882524449,0.7,0.4833333333333334,1.140970809990856,2.0136497816009986,1.1833333333333333,0.7,71,42
c75201af-1cd8-410a-9c50-0f8082faa27e,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\c75201af-1cd8-410a-9c50-0f8082faa27e,True,142,173,30.0,1080,1920,processed,video_processed.mp4,Regular; Iron; Keyframes Issue; Male; Right Handed; Outdoor; DTL; Straight,view=dtl; gender=unknown; club=unknown; environment=unknown; handedness=right; motion_blur=none; occlusion=none,2d_processed,dtl,DEFAULT_DTL_FEMALE_DRIVER_RIGHT,1080.0,1920.0,4.758984,173.0,30.0,False,9.640866675629514,40.39362871650717,49.05321159735693,1.769230769230769,-4.342791015021918,0.7927689357447043,342.14935936996704,1.5333333333333332,0.8666666666666667,0.11749248409454631,9.640866675629514,2.4,1.5333333333333332,72,46
d7dbb43f-8a5d-42ed-9dd6-541afe3ab905,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\d7dbb43f-8a5d-42ed-9dd6-541afe3ab905,True,377,377,60.0,1080,1620,processed,video_processed.mp4,Keyframes Issue; Regular; Driver; Female; Right Handed; Outdoor; DTL; Straight,view=dtl; gender=unknown; club=unknown; environment=unknown; handedness=right; motion_blur=none; occlusion=none,2d_processed,dtl,DEFAULT_DTL_FEMALE_DRIVER_RIGHT,1080.0,1620.0,6.339002,377.0,60.0,False,4.846384805274869,2.9220650582684273,44.31345665809875,0.06451612903225806,-3.611622218532129,0.8404368327260369,9844.839925051721,0.16666666666666666,2.5833333333333335,0.015032122820822724,4.846384805274869,2.75,0.16666666666666666,165,10
dfd57aa0-581d-4580-bc43-2a329277309b,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\dfd57aa0-581d-4580-bc43-2a329277309b,True,301,301,30.0,720,1280,processed,video_processed.mp4,Slow Motion; Iron; Low hCP; Amateur; Right Handed; Outdoor; DTL; Keyframes Issue,view=dtl; gender=unknown; club=unknown; environment=unknown; handedness=right; motion_blur=none; occlusion=none,2d_processed,dtl,DEFAULT_DTL_FEMALE_DRIVER_RIGHT,720.0,1280.0,10.033333,301.0,30.0,False,5.40134191319717,37.945325432507595,47.939109337679895,0.04854368932038834,-4.539088891301954,0.9376603833110401,6960.13181656398,0.16666666666666666,3.4333333333333336,0.013398680200625714,5.40134191319717,3.6,0.16666666666666666,108,5
e1ca9666-7642-4aa1-aeee-3bb9a8644eaf,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\e1ca9666-7642-4aa1-aeee-3bb9a8644eaf,True,63,63,50.0,1080,1920,processed,video_processed.mp4,Keyframes Issue; Regular; Driver; Male; Right Handed; Outdoor; DTL; Straight,view=dtl; gender=male; club=wood; environment=outdoor; handedness=right; fps=v60; motion_blur=none; occlusion=none,2d_processed,dtl,DEFAULT_DTL_MALE_DRIVER_RIGHT,1080.0,1920.0,1.28,63.0,50.0,False,1.8498304291771566,1.7769258206409186,62.47105326901489,0.2,-6.7038976838624045,0.6546237628264971,35.12060413082062,0.02,0.09999999999999999,0.9833724174512636,1.8498304291771566,0.12,0.02,6,1
e49b32ac-ecfa-4eb8-9ae1-e8569f2a3d82,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\e49b32ac-ecfa-4eb8-9ae1-e8569f2a3d82,True,162,162,30.0,1080,1620,processed,video_processed.mp4,Keyframes Issue; Regular; Driver; Outdoor; Male; Right Handed; DTL; Straight,view=dtl; gender=unknown; club=unknown; environment=unknown; handedness=right; motion_blur=none; occlusion=none,2d_processed,dtl,DEFAULT_DTL_FEMALE_DRIVER_RIGHT,1080.0,1620.0,5.4,162.0,30.0,False,12.100991804937657,14.15026361155129,82.44346990960469,0.45945945945945943,-4.462919178237887,0.832580813576553,981.3967760491117,0.5666666666666667,1.2333333333333334,0.0846880111870544,12.100991804937657,1.8,0.5666666666666667,54,17
e7490da1-a2fa-4e53-ab66-4e9927d0b4d3,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\e7490da1-a2fa-4e53-ab66-4e9927d0b4d3,True,67,67,50.0,1080,1920,processed,video_processed.mp4,Keyframes Issue; Regular; Driver; Male; Right Handed; Outdoor; DTL; Straight,view=dtl; gender=male; club=wood; environment=outdoor; handedness=right; fps=v60; motion_blur=none; occlusion=none,2d_processed,dtl,DEFAULT_DTL_MALE_DRIVER_RIGHT,1080.0,1920.0,1.36,67.0,50.0,False,1.651009204201594,1.1527558872843187,31.81536084888385,0.5,-5.882732658280892,0.856479829883837,132.03448934915664,0.06,0.12,0.239383301586851,1.651009204201594,0.18,0.06,9,3
e940142a-d4bc-4cee-a6de-828b05ab40a7,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\e940142a-d4bc-4cee-a6de-828b05ab40a7,True,74,74,50.0,1920,1080,processed,video_processed.mp4,Keyframes Issue; Regular; Iron; Male; Left Handed; DTL; Straight; Outdoor,view=dtl; gender=unknown; club=unknown; environment=unknown; handedness=right; motion_blur=none; occlusion=none,2d_processed,dtl,DEFAULT_DTL_FEMALE_DRIVER_RIGHT,1920.0,1080.0,1.5,74.0,50.0,False,4.2631267400880075,0.12716804102124168,61.20327802242113,0.09999999999999999,-6.744589368472532,0.8027781582615131,132.86201743322383,0.02,0.2,0.2661321161763667,4.2631267400880075,0.22,0.02,11,1
eb859af6-2991-42e4-9345-05d3baf63c6e,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\eb859af6-2991-42e4-9345-05d3baf63c6e,True,424,424,30.0,720,1280,processed,video_processed.mp4,Keyframes Issue; Driver; Female; Right Handed; Regular; Outdoor; DTL; Straight,view=dtl; gender=unknown; club=unknown; environment=unknown; handedness=right; motion_blur=none; occlusion=none,2d_processed,dtl,DEFAULT_DTL_FEMALE_DRIVER_RIGHT,720.0,1280.0,14.187007,424.0,30.0,False,7.208226054464843,0.797376153742076,29.108115959200497,4.428571428571431,-4.5772414120095215,0.07327566750599729,252.3490656175407,6.2,1.3999999999999995,3.6314685743008854,7.208226054464843,7.6,6.2,228,186
ed241630-f662-4957-b17f-1f485cf04683,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\ed241630-f662-4957-b17f-1f485cf04683,True,99,99,50.0,1080,1920,processed,video_processed.mp4,Keyframes Issue; Slow Motion; Driver; Male; Right Handed; Outdoor; DTL; Straight,view=dtl; gender=unknown; club=unknown; environment=unknown; handedness=right; motion_blur=none; occlusion=none,2d_processed,dtl,DEFAULT_DTL_FEMALE_DRIVER_RIGHT,1080.0,1920.0,2.0,99.0,50.0,False,3.659401879610693,0.1781257917284727,39.980185730365775,5.499999999999999,-5.606290309283555,0.8949150267830432,416.4807084088705,0.44,0.08000000000000002,0.9494591416046361,3.659401879610693,0.52,0.44,26,22
ee9f203f-8208-4081-acb9-66b1ef4c3049,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\ee9f203f-8208-4081-acb9-66b1ef4c3049,True,459,459,30.0,576,1024,processed,video_processed.mp4,Keyframes Issue; Slow Motion; Driver; Male; Right Handed; Outdoor; DTL; Straight,view=dtl; gender=unknown; club=unknown; environment=unknown; handedness=right; motion_blur=none; occlusion=none,2d_processed,dtl,DEFAULT_DTL_FEMALE_DRIVER_RIGHT,576.0,1024.0,15.301292,459.0,30.0,False,33.48965129800592,94.00738791984249,716.7139708737448,0.1081081081081081,-7.287728330579426,0.03696312508941229,1295.3221608266983,1.0666666666666667,9.866666666666667,0.25517549274623547,33.48965129800592,10.933333333333334,1.0666666666666667,328,32
f0647c16-5b92-48b6-a06a-d05d86fe8145,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\f0647c16-5b92-48b6-a06a-d05d86fe8145,True,95,95,50.0,1920,1080,processed,video_processed.mp4,Keyframes Issue; Slow Motion; Iron; Male; Right Handed; Outdoor; DTL; Straight,view=dtl; gender=male; club=iron; environment=outdoor; handedness=right; fps=v60; motion_blur=high; occlusion=none,2d_processed,dtl,DEFAULT_DTL_MALE_IRON_RIGHT,1920.0,1080.0,1.92,95.0,50.0,False,5.083877776610216,1.298087896850041,125.58398882359863,1.7,-7.058691631419842,0.7191846267462869,573.6081057630362,0.34,0.2,0.15686301139220424,5.083877776610216,0.54,0.34,27,17
